ed	margin	winning_party
30011	94.1	Democratic
54016	94.1	Democratic
51022	94.1	Democratic
68037	94.1	Democratic
67011	94.1	Democratic
28057	94.1	Democratic
43020	94.1	Democratic
87082	94.2	Democratic
79002	94.2	Democratic
79009	94.2	Democratic
56070	94.2	Democratic
77008	94.2	Democratic
79044	94.2	Democratic
77005	94.2	Democratic
71037	94.2	Democratic
81001	94.2	Democratic
81023	94.2	Democratic
29035	94.2	Democratic
33042	94.2	Democratic
79048	94.2	Democratic
86029	94.2	Democratic
42018	94.2	Democratic
84047	94.2	Democratic
84068	94.2	Democratic
42040	94.2	Democratic
41045	94.2	Democratic
33035	94.2	Democratic
71087	94.2	Democratic
87009	94.2	Democratic
83072	94.2	Democratic
87058	94.2	Democratic
81093	94.2	Democratic
86015	94.3	Democratic
42058	94.3	Democratic
83042	94.3	Democratic
83056	94.3	Democratic
43053	94.3	Democratic
85023	94.3	Democratic
41047	94.3	Democratic
43060	94.3	Democratic
85013	94.3	Democratic
72027	94.3	Democratic
86010	94.3	Democratic
55084	94.3	Democratic
55101	94.3	Democratic
60028	94.3	Democratic
33056	94.3	Democratic
54021	94.3	Democratic
54034	94.3	Democratic
55081	94.3	Democratic
85063	94.3	Democratic
68021	94.3	Democratic
60046	94.3	Democratic
56078	94.3	Democratic
44046	94.3	Democratic
50011	94.3	Democratic
86050	94.3	Democratic
56050	94.3	Democratic
51070	94.3	Democratic
56049	94.3	Democratic
50093	94.3	Democratic
86049	94.3	Democratic
70034	94.3	Democratic
61054	94.3	Democratic
30060	94.3	Democratic
79064	94.4	Democratic
86041	94.4	Democratic
71023	94.4	Democratic
33047	94.4	Democratic
61005	94.4	Democratic
41039	94.4	Democratic
79024	94.4	Democratic
68053	94.4	Democratic
60045	94.4	Democratic
25049	94.4	Democratic
44040	94.4	Democratic
82100	94.4	Democratic
81097	94.4	Democratic
56017	94.4	Democratic
28017	94.4	Democratic
60019	94.4	Democratic
59025	94.4	Democratic
82099	94.4	Democratic
60051	94.4	Democratic
55009	94.4	Democratic
70046	94.4	Democratic
83083	94.4	Democratic
60072	94.4	Democratic
60007	94.4	Democratic
79073	94.4	Democratic
87018	94.4	Democratic
33061	94.4	Democratic
78001	94.4	Democratic
86060	94.4	Democratic
85009	94.4	Democratic
33029	94.4	Democratic
41066	94.4	Democratic
55082	94.5	Democratic
28009	94.5	Democratic
60008	94.5	Democratic
42020	94.5	Democratic
78018	94.5	Democratic
83045	94.5	Democratic
60071	94.5	Democratic
82076	94.5	Democratic
55091	94.5	Democratic
86035	94.5	Democratic
52061	94.5	Democratic
70056	94.5	Democratic
85052	94.5	Democratic
60037	94.5	Democratic
79050	94.5	Democratic
55010	94.5	Democratic
24011	94.5	Democratic
60063	94.5	Democratic
71005	94.5	Democratic
55084	94.5	Democratic
81038	94.5	Democratic
83062	94.5	Democratic
60047	94.5	Democratic
84073	94.6	Democratic
42054	94.6	Democratic
39019	94.6	Democratic
60068	94.6	Democratic
56038	94.6	Democratic
83051	94.6	Democratic
30017	94.6	Democratic
86038	94.6	Democratic
86003	94.6	Democratic
80065	94.6	Democratic
54033	94.6	Democratic
54030	94.6	Democratic
33034	94.6	Democratic
53052	94.6	Democratic
71091	94.6	Democratic
33030	94.6	Democratic
72006	94.6	Democratic
60059	94.6	Democratic
50091	94.6	Democratic
70004	94.6	Democratic
60002	94.6	Democratic
60087	94.6	Democratic
70058	94.6	Democratic
79020	94.6	Democratic
87026	94.6	Democratic
70055	94.7	Democratic
60018	94.7	Democratic
84018	94.7	Democratic
71090	94.7	Democratic
84067	94.7	Democratic
83053	94.7	Democratic
80056	94.7	Democratic
33011	94.7	Democratic
52033	94.7	Democratic
54022	94.7	Democratic
54042	94.7	Democratic
33004	94.7	Democratic
79014	94.7	Democratic
79022	94.7	Democratic
41054	94.7	Democratic
50094	94.7	Democratic
50067	94.7	Democratic
70074	94.7	Democratic
60056	94.7	Democratic
55067	94.7	Democratic
79076	94.7	Democratic
55059	94.7	Democratic
55080	94.7	Democratic
79042	94.8	Democratic
29029	94.8	Democratic
79074	94.8	Democratic
79062	94.8	Democratic
79017	94.8	Democratic
61053	94.8	Democratic
42050	94.8	Democratic
42026	94.8	Democratic
66074	94.8	Democratic
82086	94.8	Democratic
68042	94.8	Democratic
50076	94.8	Democratic
55101	94.8	Democratic
50066	94.8	Democratic
25054	94.8	Democratic
56069	94.8	Democratic
36030	94.8	Democratic
87071	94.8	Democratic
55108	94.8	Democratic
38010	94.8	Democratic
78002	94.8	Democratic
41032	94.8	Democratic
41038	94.8	Democratic
54010	94.8	Democratic
85011	94.8	Democratic
79034	94.8	Democratic
81019	94.9	Democratic
24041	94.9	Democratic
55012	94.9	Democratic
79015	94.9	Democratic
54073	94.9	Democratic
54061	94.9	Democratic
68061	94.9	Democratic
86019	94.9	Democratic
85031	94.9	Democratic
33068	94.9	Democratic
83019	94.9	Democratic
42058	94.9	Democratic
83032	94.9	Democratic
42056	94.9	Democratic
42043	94.9	Democratic
86053	94.9	Democratic
42021	94.9	Democratic
42008	94.9	Democratic
82088	94.9	Democratic
81046	94.9	Democratic
42047	94.9	Democratic
61016	94.9	Democratic
60035	94.9	Democratic
60049	94.9	Democratic
61058	94.9	Democratic
28076	94.9	Democratic
60058	94.9	Democratic
55077	94.9	Democratic
37033	94.9	Democratic
60080	94.9	Democratic
34048	94.9	Democratic
56055	95.0	Democratic
54076	95.0	Democratic
77057	95.0	Democratic
59018	95.0	Democratic
77056	95.0	Democratic
86048	95.0	Democratic
55093	95.0	Democratic
28078	95.0	Democratic
56013	95.0	Democratic
86064	95.0	Democratic
77023	95.0	Democratic
87004	95.0	Democratic
42020	95.0	Democratic
26019	95.0	Democratic
77014	95.0	Democratic
61007	95.0	Democratic
37057	95.0	Democratic
30006	95.0	Democratic
70061	95.0	Democratic
30015	95.0	Democratic
79046	95.0	Democratic
34062	95.0	Democratic
55021	95.0	Democratic
78063	95.0	Democratic
71013	95.0	Democratic
70054	95.0	Democratic
33062	95.0	Democratic
50016	95.0	Democratic
87013	95.0	Democratic
81009	95.0	Democratic
28025	95.0	Democratic
51050	95.0	Democratic
68031	95.0	Democratic
70039	95.0	Democratic
56005	95.0	Democratic
52052	95.1	Democratic
70057	95.1	Democratic
68036	95.1	Democratic
55007	95.1	Democratic
51069	95.1	Democratic
77072	95.1	Democratic
26040	95.1	Democratic
30020	95.1	Democratic
36061	95.1	Democratic
55010	95.1	Democratic
87009	95.1	Democratic
60063	95.1	Democratic
81003	95.1	Democratic
84015	95.1	Democratic
59017	95.1	Democratic
55071	95.1	Democratic
60070	95.1	Democratic
43017	95.1	Democratic
55058	95.1	Democratic
87021	95.1	Democratic
42002	95.1	Democratic
37002	95.1	Democratic
55051	95.1	Democratic
83081	95.1	Democratic
50100	95.1	Democratic
41041	95.1	Democratic
63045	95.2	Democratic
28066	95.2	Democratic
43007	95.2	Democratic
43015	95.2	Democratic
38016	95.2	Democratic
55098	95.2	Democratic
54036	95.2	Democratic
56053	95.2	Democratic
55087	95.2	Democratic
55053	95.2	Democratic
30008	95.2	Democratic
30010	95.2	Democratic
87088	95.2	Democratic
43073	95.2	Democratic
37041	95.2	Democratic
54020	95.2	Democratic
87005	95.2	Democratic
60001	95.2	Democratic
28076	95.2	Democratic
41055	95.2	Democratic
56019	95.2	Democratic
54026	95.2	Democratic
33031	95.2	Democratic
74016	95.2	Democratic
79008	95.2	Democratic
83059	95.2	Democratic
70036	95.2	Democratic
70035	95.2	Democratic
87005	95.2	Democratic
26002	95.2	Democratic
70037	95.2	Democratic
56006	95.3	Democratic
86011	95.3	Democratic
42014	95.3	Democratic
79069	95.3	Democratic
60032	95.3	Democratic
24048	95.3	Democratic
81018	95.3	Democratic
35008	95.3	Democratic
77013	95.3	Democratic
25008	95.3	Democratic
55048	95.3	Democratic
54066	95.3	Democratic
85047	95.3	Democratic
79028	95.3	Democratic
86052	95.3	Democratic
79019	95.3	Democratic
25050	95.3	Democratic
81001	95.3	Democratic
30027	95.3	Democratic
77030	95.3	Democratic
70031	95.3	Democratic
83055	95.3	Democratic
56068	95.3	Democratic
68066	95.3	Democratic
80065	95.3	Democratic
60030	95.3	Democratic
79045	95.4	Democratic
55070	95.4	Democratic
67021	95.4	Democratic
55012	95.4	Democratic
55006	95.4	Democratic
70086	95.4	Democratic
60061	95.4	Democratic
59003	95.4	Democratic
67091	95.4	Democratic
60088	95.4	Democratic
55059	95.4	Democratic
68069	95.4	Democratic
60030	95.4	Democratic
71016	95.4	Democratic
55087	95.4	Democratic
81008	95.4	Democratic
25055	95.4	Democratic
77051	95.4	Democratic
70029	95.4	Democratic
56082	95.4	Democratic
28019	95.4	Democratic
60041	95.4	Democratic
55031	95.5	Democratic
68035	95.5	Democratic
82069	95.5	Democratic
61038	95.5	Democratic
61040	95.5	Democratic
28018	95.5	Democratic
47053	95.5	Democratic
28015	95.5	Democratic
25006	95.5	Democratic
61035	95.5	Democratic
68084	95.5	Democratic
60023	95.5	Democratic
68060	95.5	Democratic
86007	95.5	Democratic
42009	95.5	Democratic
77004	95.5	Democratic
24019	95.5	Democratic
36016	95.5	Democratic
79053	95.5	Democratic
42047	95.5	Democratic
55048	95.5	Democratic
42022	95.5	Democratic
42003	95.5	Democratic
51069	95.5	Democratic
79059	95.5	Democratic
79031	95.6	Democratic
81022	95.6	Democratic
37010	95.6	Democratic
24005	95.6	Democratic
25019	95.6	Democratic
55065	95.6	Democratic
55102	95.6	Democratic
41029	95.6	Democratic
52052	95.6	Democratic
30045	95.6	Democratic
68093	95.6	Democratic
83006	95.6	Democratic
86027	95.6	Democratic
55089	95.6	Democratic
55088	95.6	Democratic
71011	95.6	Democratic
60089	95.6	Democratic
70061	95.6	Democratic
42012	95.6	Democratic
70041	95.6	Democratic
26073	95.6	Democratic
43009	95.6	Democratic
55021	95.6	Democratic
26071	95.6	Democratic
79043	95.7	Democratic
84075	95.7	Democratic
60058	95.7	Democratic
72067	95.7	Democratic
60057	95.7	Democratic
38047	95.7	Democratic
47053	95.7	Democratic
52030	95.7	Democratic
83079	95.7	Democratic
55040	95.7	Democratic
55033	95.7	Democratic
53078	95.7	Democratic
71096	95.7	Democratic
57029	95.7	Democratic
87070	95.7	Democratic
30030	95.7	Democratic
56073	95.7	Democratic
68063	95.7	Democratic
77006	95.7	Democratic
86009	95.7	Democratic
86020	95.7	Democratic
79066	95.7	Democratic
41049	95.7	Democratic
56046	95.7	Democratic
70032	95.7	Democratic
28063	95.7	Democratic
60010	95.7	Democratic
28067	95.7	Democratic
56074	95.7	Democratic
56022	95.8	Democratic
56033	95.8	Democratic
56042	95.8	Democratic
42043	95.8	Democratic
81021	95.8	Democratic
79061	95.8	Democratic
87085	95.8	Democratic
79056	95.8	Democratic
60067	95.8	Democratic
61059	95.8	Democratic
60042	95.8	Democratic
53033	95.8	Democratic
60027	95.8	Democratic
87010	95.8	Democratic
42027	95.8	Democratic
30026	95.8	Democratic
33069	95.8	Democratic
41048	95.8	Democratic
86010	95.8	Democratic
41031	95.8	Democratic
85023	95.8	Democratic
81023	95.8	Democratic
60059	95.8	Democratic
36045	95.8	Democratic
79033	95.8	Democratic
55025	95.8	Democratic
55034	95.8	Democratic
55023	95.8	Democratic
77027	95.8	Democratic
86051	95.9	Democratic
32005	95.9	Democratic
42011	95.9	Democratic
79021	95.9	Democratic
79005	95.9	Democratic
79001	95.9	Democratic
35003	95.9	Democratic
68100	95.9	Democratic
77054	95.9	Democratic
69014	95.9	Democratic
69035	95.9	Democratic
55052	95.9	Democratic
46013	95.9	Democratic
71051	95.9	Democratic
71034	95.9	Democratic
68036	95.9	Democratic
79030	95.9	Democratic
68060	95.9	Democratic
55066	95.9	Democratic
86051	95.9	Democratic
80056	95.9	Democratic
87066	95.9	Democratic
43061	95.9	Democratic
28045	95.9	Democratic
85030	95.9	Democratic
36059	95.9	Democratic
83007	95.9	Democratic
85019	95.9	Democratic
68050	96.0	Democratic
60001	96.0	Democratic
70054	96.0	Democratic
53063	96.0	Democratic
79027	96.0	Democratic
53049	96.0	Democratic
55068	96.0	Democratic
55067	96.0	Democratic
77055	96.0	Democratic
59072	96.0	Democratic
77003	96.0	Democratic
87033	96.0	Democratic
41048	96.0	Democratic
30009	96.0	Democratic
87086	96.0	Democratic
43059	96.0	Democratic
86053	96.0	Democratic
43030	96.0	Democratic
79086	96.0	Democratic
72058	96.0	Democratic
43021	96.0	Democratic
71016	96.0	Democratic
42029	96.0	Democratic
42039	96.0	Democratic
42045	96.0	Democratic
33054	96.0	Democratic
38028	96.1	Democratic
33065	96.1	Democratic
30014	96.1	Democratic
41037	96.1	Democratic
56026	96.1	Democratic
28048	96.1	Democratic
53056	96.1	Democratic
81092	96.1	Democratic
55047	96.1	Democratic
55065	96.1	Democratic
24028	96.1	Democratic
55076	96.1	Democratic
54068	96.1	Democratic
54067	96.1	Democratic
55074	96.1	Democratic
42012	96.1	Democratic
42016	96.1	Democratic
70077	96.1	Democratic
43057	96.1	Democratic
82012	96.1	Democratic
72072	96.1	Democratic
79034	96.1	Democratic
79072	96.1	Democratic
87089	96.1	Democratic
68056	96.1	Democratic
85028	96.1	Democratic
70076	96.1	Democratic
79058	96.1	Democratic
79060	96.1	Democratic
81045	96.1	Democratic
86047	96.1	Democratic
60047	96.1	Democratic
87011	96.1	Democratic
23033	96.2	Democratic
36004	96.2	Democratic
86047	96.2	Democratic
56012	96.2	Democratic
29022	96.2	Democratic
81093	96.2	Democratic
77033	96.2	Democratic
38008	96.2	Democratic
77019	96.2	Democratic
86065	96.2	Democratic
56004	96.2	Democratic
55089	96.2	Democratic
67081	96.2	Democratic
77017	96.2	Democratic
86066	96.2	Democratic
87003	96.2	Democratic
60029	96.2	Democratic
57014	96.2	Democratic
56054	96.2	Democratic
57009	96.2	Democratic
51055	96.2	Democratic
53023	96.2	Democratic
79013	96.2	Democratic
70088	96.2	Democratic
42044	96.2	Democratic
81006	96.2	Democratic
54064	96.2	Democratic
77021	96.3	Democratic
81017	96.3	Democratic
30068	96.3	Democratic
81021	96.3	Democratic
83009	96.3	Democratic
86017	96.3	Democratic
55069	96.3	Democratic
87008	96.3	Democratic
36033	96.3	Democratic
36029	96.3	Democratic
84032	96.3	Democratic
83034	96.3	Democratic
78017	96.3	Democratic
70075	96.3	Democratic
56052	96.3	Democratic
86048	96.3	Democratic
56063	96.3	Democratic
60043	96.3	Democratic
79030	96.3	Democratic
86058	96.4	Democratic
86063	96.4	Democratic
33057	96.4	Democratic
28074	96.4	Democratic
56035	96.4	Democratic
50074	96.4	Democratic
55093	96.4	Democratic
55095	96.4	Democratic
55104	96.4	Democratic
50083	96.4	Democratic
33001	96.4	Democratic
57087	96.4	Democratic
60010	96.4	Democratic
55016	96.4	Democratic
55057	96.4	Democratic
36060	96.4	Democratic
55063	96.4	Democratic
83085	96.4	Democratic
60040	96.4	Democratic
53037	96.4	Democratic
39046	96.4	Democratic
43013	96.4	Democratic
53020	96.4	Democratic
46005	96.4	Democratic
79006	96.4	Democratic
36027	96.5	Democratic
60046	96.5	Democratic
86002	96.5	Democratic
36013	96.5	Democratic
61041	96.5	Democratic
60067	96.5	Democratic
38056	96.5	Democratic
28040	96.5	Democratic
41047	96.5	Democratic
86031	96.5	Democratic
56041	96.5	Democratic
34017	96.5	Democratic
79010	96.5	Democratic
79068	96.5	Democratic
86057	96.5	Democratic
84027	96.5	Democratic
68058	96.5	Democratic
29054	96.5	Democratic
77018	96.5	Democratic
77059	96.5	Democratic
36054	96.5	Democratic
42068	96.5	Democratic
68085	96.5	Democratic
55099	96.5	Democratic
57071	96.5	Democratic
56021	96.5	Democratic
55097	96.5	Democratic
43046	96.6	Democratic
60020	96.6	Democratic
33020	96.6	Democratic
33022	96.6	Democratic
55023	96.6	Democratic
70079	96.6	Democratic
79057	96.6	Democratic
69089	96.6	Democratic
77075	96.6	Democratic
86026	96.6	Democratic
81038	96.6	Democratic
86036	96.6	Democratic
67002	96.6	Democratic
77015	96.6	Democratic
70038	96.6	Democratic
81019	96.6	Democratic
86006	96.6	Democratic
36041	96.6	Democratic
30031	96.6	Democratic
56024	96.6	Democratic
66091	96.6	Democratic
67101	96.6	Democratic
55041	96.6	Democratic
36046	96.6	Democratic
37054	96.6	Democratic
87042	96.6	Democratic
67008	96.6	Democratic
42029	96.6	Democratic
36054	96.6	Democratic
28025	96.6	Democratic
24004	96.6	Democratic
86067	96.6	Democratic
24045	96.6	Democratic
38015	96.6	Democratic
68032	96.7	Democratic
28015	96.7	Democratic
69104	96.7	Democratic
60051	96.7	Democratic
83061	96.7	Democratic
77046	96.7	Democratic
77026	96.7	Democratic
72066	96.7	Democratic
72070	96.7	Democratic
81022	96.7	Democratic
83031	96.7	Democratic
79069	96.7	Democratic
28042	96.7	Democratic
79085	96.7	Democratic
36018	96.7	Democratic
43041	96.7	Democratic
43026	96.7	Democratic
60049	96.7	Democratic
43014	96.7	Democratic
42042	96.7	Democratic
42028	96.7	Democratic
86014	96.7	Democratic
35002	96.7	Democratic
55011	96.7	Democratic
55047	96.7	Democratic
55102	96.7	Democratic
66004	96.7	Democratic
72036	96.8	Democratic
59071	96.8	Democratic
66077	96.8	Democratic
70087	96.8	Democratic
55086	96.8	Democratic
60073	96.8	Democratic
38057	96.8	Democratic
57043	96.8	Democratic
55103	96.8	Democratic
55096	96.8	Democratic
50077	96.8	Democratic
53035	96.8	Democratic
60040	96.8	Democratic
33051	96.8	Democratic
35005	96.8	Democratic
69060	96.8	Democratic
66075	96.8	Democratic
60034	96.8	Democratic
77031	96.8	Democratic
37007	96.8	Democratic
35007	96.8	Democratic
30007	96.8	Democratic
25052	96.8	Democratic
79032	96.8	Democratic
55070	96.9	Democratic
35024	96.9	Democratic
55092	96.9	Democratic
55086	96.9	Democratic
66064	96.9	Democratic
28056	96.9	Democratic
86005	96.9	Democratic
86055	96.9	Democratic
86054	96.9	Democratic
43016	96.9	Democratic
42068	96.9	Democratic
36051	96.9	Democratic
38023	96.9	Democratic
86033	96.9	Democratic
66012	96.9	Democratic
55017	96.9	Democratic
28052	96.9	Democratic
85029	96.9	Democratic
53046	96.9	Democratic
66086	96.9	Democratic
79040	96.9	Democratic
61050	96.9	Democratic
55028	96.9	Democratic
83065	96.9	Democratic
61011	96.9	Democratic
42022	96.9	Democratic
54062	96.9	Democratic
37017	96.9	Democratic
50001	96.9	Democratic
36056	96.9	Democratic
77022	96.9	Democratic
61044	96.9	Democratic
61046	96.9	Democratic
55082	96.9	Democratic
60016	96.9	Democratic
83020	96.9	Democratic
55004	96.9	Democratic
71020	96.9	Democratic
56044	96.9	Democratic
42041	97.0	Democratic
55097	97.0	Democratic
56001	97.0	Democratic
77071	97.0	Democratic
86013	97.0	Democratic
30046	97.0	Democratic
72057	97.0	Democratic
66080	97.0	Democratic
77025	97.0	Democratic
50085	97.0	Democratic
29051	97.0	Democratic
66079	97.0	Democratic
30037	97.0	Democratic
72068	97.0	Democratic
50079	97.0	Democratic
61012	97.0	Democratic
79075	97.0	Democratic
61052	97.0	Democratic
33003	97.0	Democratic
28053	97.0	Democratic
28061	97.0	Democratic
61034	97.0	Democratic
55020	97.0	Democratic
43002	97.0	Democratic
55031	97.0	Democratic
28022	97.0	Democratic
79068	97.0	Democratic
28032	97.0	Democratic
59049	97.0	Democratic
39033	97.0	Democratic
53047	97.0	Democratic
56045	97.0	Democratic
33012	97.0	Democratic
59006	97.0	Democratic
79007	97.0	Democratic
41033	97.0	Democratic
81009	97.0	Democratic
55078	97.0	Democratic
86037	97.0	Democratic
54060	97.0	Democratic
36056	97.0	Democratic
55006	97.0	Democratic
57021	97.0	Democratic
86018	97.0	Democratic
66009	97.0	Democratic
54035	97.0	Democratic
55081	97.0	Democratic
86036	97.1	Democratic
53017	97.1	Democratic
81092	97.1	Democratic
66085	97.1	Democratic
24053	97.1	Democratic
30057	97.1	Democratic
52051	97.1	Democratic
28014	97.1	Democratic
38041	97.1	Democratic
57004	97.1	Democratic
55056	97.1	Democratic
79051	97.1	Democratic
60039	97.1	Democratic
37015	97.1	Democratic
53051	97.1	Democratic
57061	97.1	Democratic
54008	97.1	Democratic
67080	97.1	Democratic
79025	97.1	Democratic
34021	97.1	Democratic
55011	97.1	Democratic
55035	97.1	Democratic
42045	97.1	Democratic
30042	97.1	Democratic
34056	97.1	Democratic
56039	97.1	Democratic
86030	97.1	Democratic
31049	97.1	Democratic
29041	97.1	Democratic
42009	97.1	Democratic
83039	97.1	Democratic
69025	97.1	Democratic
43071	97.1	Democratic
61043	97.1	Democratic
28046	97.1	Democratic
60042	97.1	Democratic
30049	97.1	Democratic
55064	97.1	Democratic
43077	97.2	Democratic
60039	97.2	Democratic
72064	97.2	Democratic
57025	97.2	Democratic
60031	97.2	Democratic
67025	97.2	Democratic
28071	97.2	Democratic
79070	97.2	Democratic
28035	97.2	Democratic
79015	97.2	Democratic
67018	97.2	Democratic
56061	97.2	Democratic
34006	97.2	Democratic
70056	97.2	Democratic
